username,tweetcreatedts,tweet
GAlkumaira,2022-07-08 08:20:38+00:00,"@bllprmsty Gak dibolehin keluar ponpes kecuali pas sekolah jadinya gak bisa ikut bimbel offline. Jadi emang jalan keluarnya cuman buku untuk pegangan aku belajar (main hp nya pas liburan doang) jadinya kalau aku menang giveaway inu, bukunya bakal bermanfaat bangettt kak. Cont—"
pengengambis,2022-07-08 08:06:02+00:00,"@schfess Offline, kadang gue aja bingung gue sekolah di sini atau di sekolah gue"
biforsytheIII,2022-07-08 07:36:53+00:00,@KangStarling_ @txtdrbekasi bekasi udh bisa offline ya sekolah?
dailysocial,2022-07-08 07:00:08+00:00,https://t.co/onMThXQt0d mengusung konsep blended learning (pembelajaran offline dan online) dengan beragam program di berbagai jenjang pendidikan https://t.co/POwOMNvmTa
americanozd,2022-07-08 06:09:39+00:00,"@sbmptnfess mulai dari waktu, tenaga semua saya pertaruhin buat utbk. ortu saya ada usaha jualan, jdi sepulang sekolah jam 1 (btw ini sudah mulai offline ya) saya bantu ortu dulu smpe sore jam 6, setelah itu ikut les dan belajar. bahkan kadang ngerasa kurang waktu banget buat bljr karna"
eunbiese,2022-07-08 05:44:51+00:00,"@schfess Offline, ril kayak sekolah sih nder."
CocobitID,2022-07-08 05:09:26+00:00,"#JamIstirahatCocobit nih! Curhat-curhat yuk?? MinCo mau denger dong, apa sih yang bikin kalian seneng kalau sekolah offline? Curhatnya jangan lupa sambil minum #FruitaminCocobit yang #SegarBerkonten ya! Cuz~ https://t.co/L8rAMSUSw8"
Liilyou_,2022-07-08 04:10:31+00:00,"offline,karna lebih kerasa feel nya,kalo online kek lagi libur sekolah https://t.co/Wc2PomdcLL"
ariellaberkah,2022-07-08 01:14:07+00:00,Sekolah kalian udah pada offline kah?
withkanigara,2022-07-08 01:05:26+00:00,"@convomfs Di kantin sekolahmu dlu makanan paling recommended nya apa?
Klo jm kosong biasany ngpn?
Prnh nobar pkai layar lcd di kls ga?
Ada guru galak ga di sekolahmu?

Wkwk lupa deng kbykan offline ya sekolah tahun2 sblmnya"
httpstudyi,2022-07-08 00:46:40+00:00,"@schfess Dulu pas smp mpls offline aku iseng nanya aja asal sekolah mana trs nama nya siapa, pokonya banyak nanya. Kalo pas online gini coba buat aktif di grup atau aktif pas zoom jadi ntar temen banyak yg ngenalin dan kita nya juga bisa kenal sama mereka."
ryan_idroez,2022-07-08 00:42:38+00:00,Sekolah pasar modal offline #mncsekuritas #mncsekuritaspangkalpinang https://t.co/ckqavO4chu
rumsweetarumi,2022-07-08 00:36:16+00:00,"@schfess Aku masuk SMA angkatan 20 dulu online mplsnya, sama kakel suruh bikin video sama nonton penjelasan guru2 di yt. Kalau offline gak tau Yaa mungkin keliling2 sekolah sama banyak2 dapet sosialisasi"
