username,tweetcreatedts,tweet
penkeraktelor,2022-05-22 22:44:13,ih kok blok 1 offline si... males sekolah'
RahmaChristyzer,2022-05-22 22:19:27,"Pagi dek angel @A_ChristyJKT48  bngun blm nih, Pasti blm..
Hari ini sekolah offline kan? Jangan sampai kesiangan ya,, semangat hari ini,jangan lupa makan,minum air bening sama vitamin nya ya,, selalu bersyukur dan berdoa juga, Lancar"" semuanya, happy monday n have a nice day 💙 https://t.co/V2AB7QlId2"
jinlyaa,2022-05-22 19:44:32,"Ya Allah nnti sekolah offline, ak blm tidur"
AkmalNr27,2022-05-22 18:16:35,"Good night @A_ChristyJKT48 
Rest well.. besok senin, hari ini maksudnya
Harus bangun pagi udah sekolah offline kan?, upacara wkwk
Met bobo ya..🥱 https://t.co/hEGIvy976Z"
lyn_rockyswag,2022-05-22 17:51:51,"Memandangkan sekolah kat msia sekarang banyak yang guna barcode disetiap kelas kan ,,, mesti pc holder akan banyak dipasaran😂 i tengok tt,  students letak code tu dalam holder tu😭 harap ada la jual bebanyak kat offline store"
mygaharu,2022-05-22 17:31:45,"@tanyakanrl 1. kamu mulai kuliah / sekolah kapan?
2. sem depan udh offline ?
3. udh lihat “….” belum ?
4. *send video tiktok with context"
A_Octaviany24,2022-05-22 17:28:45,"@A_ChristyJKT48 aku malah senin sampe jumat terakhir sekolah offline, soalnya nanti tinggal PAT tp daring, btw good luck!❤️‍🔥"
AWashfah,2022-05-22 16:52:08,"@nctzenbase daritadi isya nangis mulu yaAllah mana besok sekolah offline, takut mata sembab plss https://t.co/reoar1kwpI"
parhjisung,2022-05-22 16:45:10,"aku mau tidur dl, soalnya besok sekolah offline😩 btw maaf ya karena twitan ku tdi yg bikin kalian galaunya tambah brutal &amp; menjadi2. jgn hujat saya ka😁😁🙏🏻"
Im_Kjung,2022-05-22 16:39:03,@chenjiinana offline nihh. lu sekolah ga btw?
pawpatrolii,2022-05-22 16:34:19,"Kek setelah sekian abad ga nonton konser offline, terakhir nonton artefac itu juga online di 2020. Kesampean juga ngegigs offline sampe suara ga abis dan kaki gw gemeter wkwkwkwkwkwk. Partnernya nsy juga lagi dari jaman sekolah. Goksss sih wkwkwkwk"
vilhelmlovebot,2022-05-22 16:21:08,@Yuuta___O HAHA SEKOLAH GW OFFLINE TAPI UJIANNYA ONLINE 👺👺
bybo_dus,2022-05-22 15:28:02,@A_ChristyJKT48 Anya aja juga sekolah offline kok 😁😁😁 #AdikImpian
parhjisung,2022-05-22 15:25:12,"@tiaqrya pengen tidur cepet klo niatnya wkwk, soalnya besok sekolah offline😩"
tanyakanrl,2022-05-22 15:00:02,"💚 Guis, disini ada yg pernah kejar paket?? itu kan faktor kejar paket tuh ada yg krn ""tempat tinggal pindah2"", kalo kejar paket berarti sekolahnya pindah2 kan.. trs kejar paket tuh belajarnya online/offline juga kaya di sekolah gitu?
TIA! https://t.co/p5PqvyCMiW"
christinaaa7_,2022-05-22 14:59:31,"kayanya minggu ini bakal jadi minggu terakhir masa2 pandemi, karena minggu depan semuanya udah hampir normal, udah kuliah offline, udah kerja kaya biasa, anak2 yg sekolah udah masuk semua tanpa hp tanpa online lagi, ga kerasa ya, masanya udah mau berakhir, masa yg udah banyak"
JMNF4IRIE,2022-05-22 14:55:46,@jeonkoosparkle syukurlah.. hehehe ❤ iyaa ini lgi minggu PAT cmn bsok sudah beres jadi aman hehe.. habis itu cmn kegiatan sekolah online/offline 😔👊🏻
Ibrpayne,2022-05-22 14:50:32,"@hanflawerr betul,  SMA seru sebenarnya, banyak kegiatan, untung pas aku kelas 12 ngerasain sekolah offline dari awal semester sampe akhir wisuda,  ada acara pensi juga,  yang mana itu seru banget kalau ada enggak covid huhu"
TAEK0OKS,2022-05-22 14:47:05,besok sekolah offline atau online??
ggfrac357,2022-05-22 14:40:14,semenjak sekolah offline dan mulai aktif jd jrg main tw 😢
leeunIU,2022-05-22 14:39:38,Sejujurnya sistem wa itu baik ada notif last seen dan online offline atau sedang mengetik. Tapi buat aku itu justru jadi tekanan:( walau emg bbrp bsa matiin tp ya kalau buat kerja atau sekolah kan takut gaenak jg yak kalau mati:( mo balik line aja tp semuanha serba wa skrg.
knockemsteve,2022-05-22 14:32:39,@chawvezz Sekolah offline 😕 yg libur emg besok libur apa weg
thvwe,2022-05-22 14:30:40,gila kalo ky gini gue makin gamau sekolah offline
asmeramera,2022-05-22 14:07:39,"@childepuncak Sekolah ya? Semangat kiki wkwkwk udah gak ada cororong, aku aja dah dari seminggu yang lalu udah mulai full kuliah offline"
danzthepublic,2022-05-22 14:07:21,"@A_ChristyJKT48 Cieee udah sekolah offline, semangatt sekolah offline nya christy"
jjakeyc,2022-05-22 13:55:56,"kenapa ya, aku klo sekolah offline males mulu.. tpi klo skolah online justru ambis"
bwobul,2022-05-22 13:48:41,@dynorawz HEHEHEHE SAMAA justru krn sekolah udah offline gada online samsek jadi susah buat buka stan twt 😢😢😢 KANGEN JUGA HUFR GMN GEBRAKAN KAK ICHANNYA AKHIR AKHIR INI????
jnkmlk1,2022-05-22 13:32:01,"kamu kalo makan siomay team yang pake campuran kaya kubis, kentang, paria atau team siomay nya aja ni?
masih kegiatan kah? habis kegiatan entar langsung istirahat ya jangan begadang biar besok sekolah offline nya kaga telat wkwkwk @A_ChristyJKT48 #ChriStory"
xenephoria,2022-05-22 13:25:19,"@itspiraazz @fauzanalrasyid Banyak beban tugas, ulangan offline, pulang sekolah capek"
panggilshelaaja,2022-05-22 13:23:45,"@A_ChristyJKT48 pasti bakal seru dek, semangat sekolah offline nya dedek😻"
arshel_official,2022-05-22 13:17:17,"@A_ChristyJKT48 open joki sekolah offline, dm aja 😌"
RahmaChristyzer,2022-05-22 13:15:29,@A_ChristyJKT48 Semangat sekolah offline nya angel
WirPut24,2022-05-22 13:13:29,@A_ChristyJKT48 waahhh.. asikk dongg.. sekolah Offline lagii.. udah normal lagii yaa.. 😁😁GudLuckk Kristii..
RizkyBeben28,2022-05-22 13:12:24,"@A_ChristyJKT48 Wedeh semangat njel, seru banget tau sekolah offline"
nadilaristanto_,2022-05-22 13:11:51,"@A_ChristyJKT48 Enak dong, mending sekolah offline, ketimbang sekolah online"
alvent_chandra_,2022-05-22 13:11:01,@A_ChristyJKT48 Sama woey toyy males bangett sekolah offline 😔 tapi kamu harus tetep semangattt
chelweirdos,2022-05-22 13:10:58,"@A_ChristyJKT48 selamat enjel, semangat! enak tau sekolah offline"
dprtmas,2022-05-22 13:10:56,"@A_ChristyJKT48 Semangat nona
Seru tau sekolah offline 😁"
A_ChristyJKT48,2022-05-22 13:10:09,besok aku ud harus sekolah offline 😱 wml
dailymoment95,2022-05-22 12:56:38,"Pengen beli laptop tapi laptop yg sekarang masih bisa dipake cuman agak lama aja :”
Make laptop sekarang juga jarang, paling akhir semester aja. Sekolah juga udah mulai offline."
kookgyuu,2022-05-22 11:49:16,@convomf besok gw ulangan sekolah anjjr mana offline lagi adohh
xxsunny___,2022-05-22 11:31:40,siapa yang sekolah/kuliah nya udah offline? Cung☝
byharuncuk,2022-05-22 11:17:54,"@schfess Tpi ttp ke sekolah ya, caranya online pakek aplikasi tpi tetep offline, harus hadir"
changyoonmeong,2022-05-22 11:16:41,"dulu ngebayangin klo sma di sekolah yg sekarang balik sekolah sekali2 iseng main ke mall yg deket sekolah sekalian nonton

tapi skrng pas udh offline balik sekolah rasanya cuma mau pulang &amp; tidur 💀"
bisambiss,2022-05-22 10:54:45,"@Askrlfess halo kakk kebetulan sekolah aku bakal ngadain pensi offline tanggal 24 juni yang gs nya tulus dan masih ada yang lain nihh kak, kalau berminat atau mau tanya tanya bisa dm aku yaa kak 😁 https://t.co/FYPCrqPdgc"
stynitz,2022-05-22 10:28:40,"gue seneng banget sih sebenernya bisa sibuk sama sekolah offline, kerkom, jajan main"
convomf,2022-05-22 10:25:11,"💭 masuk sekolah ga tau apa apa, tbtb uas nya offline 😭😭😭😭😭"
jeulpaf,2022-05-22 09:09:33,"Karna lama ga sekolah, aku baru inget gapunya ransel😭 harus bli inimah ntar kalo dah mulai offline gimana"
soonweo,2022-05-22 08:52:10,bayangin lo sekolah 2 tahun online tb tb PATnya offline alias ntar ngang ngong ngang ngong😊
JUALAN_BASE,2022-05-22 07:21:23,"Yang udah mulai sekolah/kuliah/kerja offline pasti butuh banget flashdisk ✨ flashdisk sandisk 32 gb new 35k aja nih, harga pasarannya 50k ke atas lho. Bisa langsung CO di syopi 😃 JB https://t.co/L8CaKsIsfK"
vifichan,2022-05-22 07:02:06,"😭😭
Lapo pas kebagian aku sekolah wis tatap muka 100%

Meski pernah ngerasakne kuliah offline. Tapi rasa pd ku wis menurun ra koyok mbiyen dan saiki maleh akeh introvert e😭😭 https://t.co/sTIwUfJh8j"
bamgyuwie,2022-05-22 06:24:16,"@sbtcon karena udh pada keluar lagi? mksdnya kuliah, kerja, sekolah udh offline mungkin ga sempat ngurus lagi karna sibuk"
kissuday,2022-05-22 04:26:49,"Jujur hutang puasa ku 1 hari lagi anjir, besok sekolah offline kagok gak sih kalo di nanti nanti gas aja lah besok walaupun menguji iman liat jajanan sekolah😭"
convomf,2022-05-22 03:25:04,💙 cung yg PAT nya offline di sekolah😥☝🏻☝🏻
crlychan_,2022-05-22 03:12:50,"pliss ayolah masa gua sekolah 3 tahun kagak pernah ngerasain pensi offline sekolah sendiri, sumpah di babuin gpp deh 😔😔"
yhwangeji,2022-05-22 02:33:13,"@convomfs gue dulu kalo mau mulai sekolah offline selalu kyk gini, udah terbiasa online terus blm beradaptasi sama tempat baru, org baru sama suasana baru jadi kyk gelisah bgt, tapi skrg udah enggak, malah seneng bgt kalo offline, gue gatau caranya gmn tapi gue ngerasa itu karna terbiasa"
deyfrr,2022-05-22 02:33:08,Percayalah aku seneng anak sekolah udh offline. Tp aku sebel kalian bikin macet dekkkkk mana pada kaga pake helm trs nunggu2an sm temen2nya yaampunnn aku rasanya pgn marah tp dlu aku jg gt 😭 akuni plg kerja dah capek dek huhuhu tolong lah
bukanshashaa,2022-05-22 02:30:27,"@convomfs aku juga gini semenjak sekolah offline sampe sekarang, tp maaf ya aku gabisa kasi saran soalnya aku jg gatau cara ngatasinnya"
notgimax,2022-05-22 02:23:31,ih klo skrg gue masih sekolah &amp; offline pasti tu gelang allobank ga gue copot sampe seminggu kedepan
annisast,2022-05-22 01:11:58,"@mrshananto Kemarin pas teh Wina di Bandung aku bilang suamiku “aku belum semangat kerja deh, orang-orang masih liburan, ada yang di Bandung, Jogja, Singapur”.

Lalu menyadari LAH NGGAK LIBURAN KARENA ANAK UDAH SEKOLAH OFFLINE KAN 🤣 Piraku teu sakola demi liburannnn 🤣"
sbyfess,2022-05-22 00:20:14,"pagii -rek barangkali ada temen2 yg masih sekolah disini dan cari2 tempat bimbel untuk persiapan Tahun Ajaran Baru nanti.

boleh bgt jadiin Brain Academy Offline sebagai opsi. bisa tanya2 @senflouer_ untuk info harga, dll nya yaa👍🏻 matursuwunn https://t.co/tEHZtizD2r"
Sseravillae,2022-05-21 20:22:41,"Tapi itu cuma pas semester 1 pas semester 2 dan seterusnya aku nge stuck di ranking 17 terus 😭, aku cuma baru offline di sekolah itu beberapa bulan itupun masuknya gak full setiap hari (karena dibatasi 50%) sekarang dah mau lulus, dah wisuda juga tpi belum pengumuman kelulusan😅"
newpttt,2022-05-21 16:54:43,"@boahancuk Kalo dipikir pikir, aku awal kenal kpop uda level 2, terus puncaknya level 3 karna halu berlebihan yang akhirnya down, turun lagi level 2, dan kesibukan sekolah offline uda dateng akhirnya level 1
wah uda sejauh ini q melewatinya"
chaeromark,2022-05-21 16:30:46,"kuota gue masih sisa segini sampe jam 23.59, sayang kebuangnya banyak banget.. sebenernya gue di rumah pake wifi jd data seluler gk selalu dinyalain, tapi ttp butuh kuota buat pas sekolah offline https://t.co/rFpEmzJij6"
Morelia480,2022-05-21 15:31:11,@jjeonghanieyo Tapi enakan offline sih materi lumayan bisa dimengerti meski capek banget pulang sekolah
rindoumie,2022-05-21 15:15:49,"anjink ""murid2 yg membutuhkan perhatian khusus akan sekolah offline"" bye"
royalstie,2022-05-21 15:05:06,"📑 — 220521’s recap

like I said about 4 days ago(?) Kalo gue bakal bikin konten study progress, and here it is! Jadi hari ini gue sekolah offline dan sorenya langsung pergi ke sb buat ngerjain setengah homework gue yang udah mau numpukk.

Anw Happy satnight and rest well y’ll &lt;3 https://t.co/VahjqByAP7"
fyexnine,2022-05-21 13:29:52,"ketika panic attack kambuh pas udh mulai lagi sekolah offline, pasti ngelampiasinnya ke buku. it's okay yg penting ga ngerepotin orangg https://t.co/YRZnQZkJw5"
sadsiex,2022-05-21 13:22:12,"@ohmybeautybank Asli dah, aku beli ini offline nagih bgt sampe pengen ngoleksi, kesel knp ga dri jaman sekolah nemunya🙂"
aquiverylove,2022-05-21 13:21:42,semenjak sekolah full day offline jadi ga sempet nge fangirl :(
crayolastale,2022-05-21 12:59:17,"@panekuks soalnya gue tau dia cuma berani di sosmed doang, pas sekolah offline dia liat gue aja lngsng lari 😭"
1304folders,2022-05-21 12:41:54,yak mpls+acara sekolah offline
yoon2you,2022-05-21 12:24:16,"gara"" sekolah offline jadi jarang bgt buka twt 🥹"
graceforyou__,2022-05-21 10:40:39,"@subschfess nnt tes nya dipilihin tempatnya nder, ada yg di kampus ada yg di sekolah tes nya offline"
jeikeulvr,2022-05-21 10:38:33,"@achxyy @rjyz10 cikarang kab bekasi kak, sekolah lain udah pada offline, sekolah ku doang yg belum huhu"
statugm,2022-05-21 10:32:13,"hueheueheueh study acc tp tiap hari kerjanya sekolah, tidur, nonton yt, tidur lagi. gaada tuh ceritanya belajar, paling kalo besokannya ulangan offline💀💀"
astrophiIeist,2022-05-21 10:05:15,"@yangdurjana wooowwww, syukur kalau udah ada perubahan, aamiin semoga nanti bisa bobo di bawah jam dua belas yaa. aku pas masih sekolah offline juga gitu, tidur diatas jam dua belas mulu, tapi syukur sekarang udah engga lagi. paling kalau jam segitu tuh kebangun"
jeikeulvr,2022-05-21 09:11:42,oiyaaa disini ada gasi yg sekolah nya masih offline/daring???
teapatra,2022-05-21 08:05:28,Kangen sekolah offline sebelum thn 2019 :(
hi_amell00,2022-05-21 07:54:13,"Kasihan murid gw, yang lain udah dibolehin ortunya sekolah offline tapi dia harus stay dulu dirumah dan ikut kelas online :(("
Jeyjie20,2022-05-21 07:44:42,"@marklsyn @masalalujaemin @peuebb @judpiter PLSHHH INI WOII, GUE BARU SEHARI DENGERIN GLITCH MODE TRS BESOK NYA SEKOLAH OFFLINE EH TEMEN GUE NGERUSAK PENDENGARAN GUE JADI KAYA GITUUU"
