username,tweetcreatedts,tweet
geaagest,2022-05-29 13:29:51,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/F8VUeNcpjf Kader PDIP Bersama Puan"
nadya_nrzl,2022-05-29 13:27:44,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/cXtdkSkkIE Kader PDIP Bersama Puan"
Niken_Mirandaa,2022-05-29 13:23:27,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/q9n9DAEonj Kader PDIP Bersama Puan"
denita_psputas,2022-05-29 13:19:55,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/fMmRIcfyut Kader PDIP Bersama Puan"
Kangen_kmu,2022-05-29 13:18:01,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/pWsw1mLqsX Kader PDIP Bersama Puan"
silvia_rahmawti,2022-05-29 13:15:04,"Puan bersyukur Indonesia mulai memasuki fase endemi Covidrr-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/hnQV26bPG6 Kader PDIP Bersama Puan"
safita_dwe,2022-05-29 13:14:50,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/fDHbC9MSWk Kader PDIP Bersama Puan"
agung_muhrm,2022-05-29 13:12:48,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/IUC2RokAN9 Puan Peduli Wong Cilik"
ratna_dwiayuu,2022-05-29 13:08:15,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/bzSWLmuy65 Kader PDIP Bersama Puan"
sabrina_fathn,2022-05-29 12:56:08,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/cFqJfYzJy5 Kader PDIP Bersama Puan"
hesty_aml,2022-05-29 12:54:42,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/kbYfLi4H1C Kader PDIP Bersama Puan"
AsriNurnala,2022-05-29 12:54:02,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/kfjHk33DIz Kader PDIP Bersama Puan"
wildan_kris,2022-05-29 12:51:38,"Puan bersyukur Indonesia mulai memasuki fase endemi Coggvid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/bvlQSBuUDS Kader PDIP Bersama Puan"
Milla_kmla,2022-05-29 12:47:21,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/MpdZvEeof2 Kader PDIP Bersama Puan"
karinasari_kom,2022-05-29 12:41:13,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/uXEvSLiMPl Kader PDIP Bersama Puan"
NyayamM,2022-05-29 12:37:18,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/EVpalydjJl Kader PDIP Bersama Puan"
hilalwal,2022-05-29 12:36:43,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/Bm2QC19bpK Kader PDIP Bersama Puan"
santi_anggrae,2022-05-29 12:33:26,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/iKClB1dwxO Kader PDIP Bersama Puan"
antha_pspt,2022-05-29 12:26:18,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/U3IexDiVeN Kader PDIP Bersama Puan"
bocil_bauee,2022-05-29 12:21:07,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/XLcp7WceSS Puan Peduli Wong Cilik."
abdul_gannn,2022-05-29 12:20:21,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/y1lgy7zeg7 Puan Peduli Wong Cilik"
bayubagaskara16,2022-05-29 12:19:04,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/LiMiJpAXzd Kader PDIP Bersama Puan"
rudi_hidayt,2022-05-29 12:14:55,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/fx05LvZqK8 Kader PDIP Bersama Puan"
kardino_ty,2022-05-29 12:13:58,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/cf3Xd50xmu Puan Peduli Wong Cilik"
amikanita_,2022-05-29 12:12:17,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/9oSIWGrdWG Puan Peduli Wong Cilik"
7kija,2022-05-29 11:51:06,"@schfess ptm tatap muka kan ya..? justru gaada struggle dong krn aku ngerasa sekolah online itu susah buat akuu, kaya pelajarannya, penjelasan guru krg paham jg kl scr online. tp kl offline kan enak ya bs interaksi lgsg dg guru, jd bebas nanya bolak-balik jg bisaa"
juragan_jago,2022-05-29 11:43:23,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/subYPyysxf Puan Peduli Wong Cilik"
urfuvcandy_,2022-05-29 11:37:30,"Alhamdulillah..
Kemaren si kk cantik order, hr ni dah order lg..

Ini harganya 10rb/pouch kecil sayang berat 80gr.
Bisa dijual lg lho.. apalgi sekrg sekolah sdh mulai tatap muka lg.

Harga utk dijual lg berbeda ya tp da minimum order'a.
Yuk order #Kriuk momo. https://t.co/X15ZmpDbOk"
vera_sft,2022-05-29 11:34:33,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/d4Nd8i6zWR Puan Peduli Wong Cilik"
uhtih_bksi,2022-05-29 11:28:36,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/AzMeJh5cA5 Puan Peduli Wong Cilik"
bayuariez,2022-05-29 11:17:57,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/GtruNnfsTo Kader PDIP Bersama Puan"
indizenborneo,2022-05-29 11:10:37,"YEAY EPISODE 3 BORNEO BEKESAH SUDAH BISA KAMU TONTON LHO SOB✨

Yup, Alif &amp; Tracy bakal sharing mengenai sekolah online🧑🏻‍💻dan gimana perbandingannya dengan sekolah tatap muka🧑🏻‍🏫. Pasti ini relate banget sama kalian.😌

Nonton di sini ya Sob 👉🏻 https://t.co/DWF3OUnGyX 

#IndiHome"
indihomeborneo,2022-05-29 11:07:59,"YUHUUUUU EPISODE 3 SUDAH BISA KAMU TONTON LHO SOB✨

Yup, Alif &amp; Tracy bakal sharing mengenai sekolah online🧑🏻‍💻dan gimana perbandingannya dengan sekolah tatap muka🧑🏻‍🏫. Pasti ini relate banget sama kalian.😌

Nonton di sini ya Sob 👉🏻 https://t.co/razVmbMB1Z 

#IndiHome"
ojol_bksi,2022-05-29 10:43:12,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/MdiBQ61tda Puan Peduli Wong Cilik"
sagita_nrr,2022-05-29 10:38:01,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/iFah7pXq6s Puan Peduli Wong Cilik"
NANDa_undin,2022-05-29 10:05:02,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/n2w46HiQuN Puan Peduli Wong Cilik"
raini_sr,2022-05-29 09:53:34,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/P62IXdLpzS Puan Peduli Wong Cilik"
BayuAmanah,2022-05-29 09:48:00,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/7yQrcAUIR4 Puan Peduli Wong Cilik"
Arvin_bksi,2022-05-29 09:35:08,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/dKVkFzMtdr Puan Peduli Wong Cilik"
devina_stn,2022-05-29 09:34:15,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/68js7ZPuV4 Puan Peduli Wong Cilik"
mas_sidikfrm,2022-05-29 09:03:58,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/VEWalG6UrP Puan Peduli Wong Cilik"
ciresti54,2022-05-29 08:39:30,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/g7voV922Mt Puan Peduli Wong Cilik"
Selvani_dr,2022-05-29 08:38:25,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/tf1M5Y264F Puan Peduli Wong Cilik"
ginanjar_prmn,2022-05-29 08:33:07,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/rw8eByrLkq Puan Peduli Wong Cilik"
siti_fatmh,2022-05-29 08:31:37,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/1mH4t0Xcru Puan Peduli Wong Cilik"
Dudung_abr,2022-05-29 08:22:52,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/4fTdzCZ7jv Puan Peduli Wong Cilik"
jambang_cukur,2022-05-29 08:20:22,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/EjfqQJnI5s Puan Peduli Wong Cilik"
riza_arinzaa,2022-05-29 08:12:02,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/iRPY2Y3Q5F Puan Peduli Wong Cilik"
